word,tag,age,gender
do,VERB,0,1
justice,NOUN,0,1
to,ADP,0,1
how,ADV,0,1
happy,ADJ,0,1
I,PRON,0,1
am,VERB,0,1
with,ADP,0,1
their,DET,0,1
service,NOUN,0,1
A,DET,0,1
£,X,0,1
00,NUM,0,1
bunch,NOUN,0,1
on,ADP,0,1
iflorist,NOUN,0,1
=,.,0,1
£,X,0,1
00,NUM,0,1
on,ADP,0,1
Interflora,NOUN,0,1
this,PRON,0,1
is,VERB,0,1
what,PRON,0,1
i,PRON,0,1
like,VERB,0,1
to,PRT,0,1
see,VERB,0,1
good,ADJ,0,1
price,NOUN,0,1
and,CONJ,0,1
good,ADJ,0,1
delivery,NOUN,0,1
The,DET,0,1
protein,NOUN,0,1
is,VERB,0,1
completely,ADV,0,1
unusable,ADJ,0,1
Item,NOUN,1,0
arrived,VERB,1,0
quickly,ADV,1,0
Boohoo,NOUN,1,0
has,VERB,1,0
a,DET,1,0
great,ADJ,1,0
website,NOUN,1,0
great,ADJ,1,0
offers,NOUN,1,0
and,CONJ,1,0
great,ADJ,1,0
products,NOUN,1,0
Would,VERB,1,0
recomend,VERB,1,0
giving,VERB,1,0
this,PRON,1,0
a,DET,1,0
a,DET,1,0
try,NOUN,1,0
Got,VERB,1,0
a,DET,1,0
guaranteed,ADJ,1,0
booking,NOUN,1,0
confirmed,VERB,1,0
within,ADP,1,0
seconds,NOUN,1,0
to,ADP,1,0
my,PRON,1,0
in,NOUN,1,0
box,NOUN,1,0
and,CONJ,1,0
printed,VERB,1,0
receipt,NOUN,1,0
I,PRON,1,0
would,VERB,1,0
definitely,ADV,1,0
choose,VERB,1,0
AFerry,NOUN,1,0
again,ADV,1,0
Placed,VERB,1,0
an,DET,1,0
order,NOUN,1,0
on,ADP,1,0
0,NUM,1,0
Feb,NOUN,1,0
for,ADP,1,0
£,X,1,0
000,NUM,1,0
00,NUM,1,0
My,DET,1,0
prescription,NOUN,1,0
is,VERB,1,0
very,ADV,1,0
strong,ADJ,1,0
and,CONJ,1,0
other,ADJ,1,0
companies,NOUN,1,0
don,VERB,1,0
t,PRT,1,0
cater,VERB,1,0
for,ADP,1,0
me,PRON,1,0
Both,DET,1,0
items,NOUN,1,0
were,VERB,1,0
easy,ADV,1,0
to,PRT,1,0
order,NOUN,1,0
using,VERB,1,0
the,DET,1,0
on,NOUN,1,0
line,NOUN,1,0
system,NOUN,1,0
We,PRON,1,0
refused,VERB,1,0
the,DET,1,0
order,NOUN,1,0
but,CONJ,1,0
Vio,NOUN,1,0
Vet,NOUN,1,0
rectified,VERB,1,0
this,PRON,1,0
by,ADP,1,0
immediately,ADV,1,0
dispatching,VERB,1,0
a,DET,1,0
full,ADJ,1,0
replacement,NOUN,1,0
order,NOUN,1,0
the,DET,1,0
next,ADJ,1,0
day,NOUN,1,0
We,PRON,1,0
called,VERB,1,0
the,DET,1,0
number,NOUN,1,0
which,PRON,1,0
promised,VERB,1,0
an,DET,1,0
English,NOUN,1,0
speaking,ADJ,1,0
advisor,NOUN,1,0
instead,ADV,1,0
we,PRON,1,0
got,VERB,1,0
a,DET,1,0
Spanish,ADJ,1,0
one,PRON,1,0
Hopefully,ADV,1,0
Karma,NOUN,1,0
will,VERB,1,0
get,VERB,1,0
them,PRON,1,0
in,ADP,1,0
the,DET,1,0
end,NOUN,1,0
Not,ADV,1,0
sure,ADJ,1,0
about,ADP,1,0
the,DET,1,0
00,NUM,1,0
hour,NOUN,1,0
delivery,NOUN,1,0
it,PRON,1,0
was,VERB,1,0
00,NUM,1,0
hours,NOUN,1,0
from,ADP,1,0
when,ADV,1,0
it,PRON,1,0
was,VERB,1,0
posted,VERB,1,0
but,CONJ,1,0
it,PRON,1,0
wasn,VERB,1,0
t,PRT,1,0
posted,VERB,1,0
for,ADP,1,0
00,NUM,1,0
days,NOUN,1,0
The,DET,1,0
Asda,NOUN,1,0
site,NOUN,1,0
is,VERB,1,0
easy,ADV,1,0
to,PRT,1,0
use,VERB,1,0
however,ADV,1,0
unlike,ADV,1,0
rival,ADJ,1,0
sites,NOUN,1,0
it,PRON,1,0
doesn,VERB,1,0
t,PRT,1,0
store,VERB,1,0
your,DET,1,0
instore,ADJ,1,0
shopping,NOUN,1,0
Many,ADV,1,0
more,ADJ,1,0
people,NOUN,1,0
are,VERB,1,0
coming,VERB,1,0
forward,PRT,1,0
DAILY,ADV,1,0
with,ADP,1,0
problems,NOUN,1,0
and,CONJ,1,0
the,DET,1,0
issues,NOUN,1,0
surrounding,VERB,1,0
laser,NOUN,1,0
eye,NOUN,1,0
surgery,NOUN,1,0
with,ADP,1,0
companies,NOUN,1,0
like,ADP,1,0
optical,NOUN,1,0
express,NOUN,1,0
is,VERB,1,0
about,PRT,1,0
to,PRT,1,0
gain,VERB,1,0
massive,ADJ,1,0
publicity,NOUN,1,0
very,ADV,1,0
soon,ADV,1,0
please,PRT,1,0
pay,VERB,1,0
attention,NOUN,1,0
to,ADP,1,0
what,PRON,1,0
is,VERB,1,0
being,VERB,1,0
reported,VERB,1,0
Would,VERB,1,0
still,ADV,1,0
have,VERB,1,0
no,DET,1,0
hesitation,NOUN,1,0
about,ADP,1,0
booking,VERB,1,0
Resort,NOUN,1,0
Hoppa,NOUN,1,0
for,ADP,1,0
our,DET,1,0
next,ADJ,1,0
holiday,NOUN,1,0
in,ADP,1,0
June,NOUN,1,0
and,CONJ,1,0
again,ADV,1,0
after,ADP,1,0
that,PRON,1,0
You,PRON,1,0
can,VERB,1,0
also,ADV,1,0
make,VERB,1,0
with,ADP,1,0
water,NOUN,1,0
if,CONJ,1,0
you,PRON,1,0
dont,VERB,1,0
fancy,VERB,1,0
the,DET,1,0
milk,NOUN,1,0
I,PRON,1,0
contacted,VERB,1,0
them,PRON,1,0
and,CONJ,1,0
asked,VERB,1,0
to,ADP,1,0
them,PRON,1,0
to,PRT,1,0
stop,VERB,1,0
sending,VERB,1,0
invoices,NOUN,1,0
but,CONJ,1,0
they,PRON,1,0
continued,VERB,1,0
I,PRON,1,0
ve,VERB,1,0
been,VERB,1,0
buying,VERB,1,0
from,ADP,1,0
Simply,NOUN,1,0
Supplements,NOUN,1,0
for,ADP,1,0
quite,ADV,1,0
a,DET,1,0
while,NOUN,1,0
now,ADV,1,0
and,CONJ,1,0
I,PRON,1,0
am,VERB,1,0
very,ADV,1,0
happy,ADJ,1,0
with,ADP,1,0
them,PRON,1,0
and,CONJ,1,0
will,VERB,1,0
continue,VERB,1,0
to,PRT,1,0
use,VERB,1,0
them,PRON,1,0
I,PRON,1,0
was,VERB,1,0
looking,VERB,1,0
for,ADP,1,0
Equity,NOUN,1,0
Release,NOUN,1,0
and,CONJ,1,0
the,DET,1,0
agent,NOUN,1,0
Brian,NOUN,1,0
McDonnell,NOUN,1,0
from,ADP,1,0
Key,NOUN,1,0
Retirement,NOUN,1,0
Solutions,NOUN,1,0
made,VERB,1,0
the,DET,1,0
whole,ADJ,1,0
process,NOUN,1,0
very,ADV,1,0
simple,ADJ,1,0
to,PRT,1,0
understand,VERB,1,0
Uni,NOUN,1,0
baggage,NOUN,1,0
is,VERB,1,0
a,DET,1,0
fantastic,ADJ,1,0
way,NOUN,1,0
to,PRT,1,0
send,VERB,1,0
stuff,NOUN,1,0
to,ADP,1,0
students,NOUN,1,0
at,ADP,1,0
university,NOUN,1,0
Even,ADV,1,0
over,ADP,1,0
Christmas,NOUN,1,0
and,CONJ,1,0
even,ADV,1,0
though,CONJ,1,0
I,PRON,1,0
sent,VERB,1,0
the,DET,1,0
wrong,ADJ,1,0
prescription,NOUN,1,0
for,ADP,1,0
what,PRON,1,0
I,PRON,1,0
d,VERB,1,0
ordered,VERB,1,0
Ordered,VERB,1,0
0,NUM,1,0
nail,NOUN,1,0
varnishes,NOUN,1,0
good,ADJ,1,0
quality,NOUN,1,0
makes,NOUN,1,0
love,VERB,1,0
the,DET,1,0
colours,NOUN,1,0
keeping,VERB,1,0
them,PRON,1,0
for,ADP,1,0
my,DET,1,0
hols,NOUN,1,0
very,ADV,1,0
easy,ADJ,1,0
to,PRT,1,0
order,VERB,1,0
quick,ADJ,1,0
delivery,NOUN,1,0
and,CONJ,1,0
excellent,ADJ,1,0
prices,NOUN,1,0
Ordered,VERB,1,0
charleston,NOUN,1,0
compact,NOUN,1,0
filofax,NOUN,1,0
late,ADJ,1,0
Thursday,NOUN,1,0
evening,NOUN,1,0
and,CONJ,1,0
arrived,VERB,1,0
this,DET,1,0
morning,NOUN,1,0
Saturday,NOUN,1,0
Perhaps,ADV,1,0
worse,ADJ,1,0
than,ADP,1,0
this,PRON,1,0
is,VERB,1,0
the,DET,1,0
disgraceful,ADJ,1,0
customer,NOUN,1,0
service,NOUN,1,0
putting,VERB,1,0
the,DET,1,0
phone,NOUN,1,0
down,PRT,1,0
on,ADP,1,0
me,PRON,1,0
as,ADP,1,0
soon,ADV,1,0
as,ADP,1,0
I,PRON,1,0
get,VERB,1,0
through,PRT,1,0
after,ADP,1,0
dozens,NOUN,1,0
of,ADP,1,0
attempts,NOUN,1,0
to,ADP,1,0
their,DET,1,0
customer,NOUN,1,0
service,NOUN,1,0
helpline,NOUN,1,0
ZERO,NUM,1,0
replies,NOUN,1,0
to,ADP,1,0
emails,NOUN,1,0
to,ADP,1,0
customer,NOUN,1,0
service,NOUN,1,0
and,CONJ,1,0
removing,VERB,1,0
my,DET,1,0
comments,NOUN,1,0
on,ADP,1,0
this,DET,1,0
issue,NOUN,1,0
from,ADP,1,0
their,DET,1,0
facebook,NOUN,1,0
page,NOUN,1,0
rather,ADV,1,0
than,ADP,1,0
replying,VERB,1,0
very,ADV,1,0
clearly,ADJ,1,0
and,CONJ,1,0
at,ADP,1,0
no,DET,1,0
time,NOUN,1,0
did,VERB,1,0
I,PRON,1,0
feel,VERB,1,0
under,ADP,1,0
pressure,NOUN,1,0
to,PRT,1,0
use,VERB,1,0
this,DET,1,0
service,NOUN,1,0
Both,DET,1,0
hotels,NOUN,1,0
chosen,VERB,1,0
for,ADP,1,0
us,PRON,1,0
before,ADP,1,0
and,CONJ,1,0
especially,ADV,1,0
after,ADP,1,0
were,VERB,1,0
lovely,ADJ,1,0
and,CONJ,1,0
the,DET,1,0
debriefing,NOUN,1,0
we,PRON,1,0
were,VERB,1,0
given,VERB,1,0
before,ADP,1,0
the,DET,1,0
climb,NOUN,1,0
was,VERB,1,0
very,ADV,1,0
informative,ADJ,1,0
Was,VERB,1,0
diagnosed,VERB,1,0
by,ADP,1,0
a,DET,1,0
senior,ADJ,1,0
OE,NOUN,1,0
surgeon,NOUN,1,0
as,ADP,1,0
having,VERB,1,0
a,DET,1,0
painful,ADJ,1,0
and,CONJ,1,0
frightening,ADJ,1,0
eye,NOUN,1,0
condition,NOUN,1,0
requiring,VERB,1,0
treatment,NOUN,1,0
Liked,VERB,1,0
that,CONJ,1,0
I,PRON,1,0
got,VERB,1,0
an,DET,1,0
Arrival,NOUN,1,0
confirmation,NOUN,1,0
e,NOUN,1,0
mail,NOUN,1,0
00,NUM,1,0
hours,NOUN,1,0
prior,ADV,1,0
to,ADP,1,0
our,DET,1,0
trip,NOUN,1,0
as,CONJ,1,0
we,PRON,1,0
had,VERB,1,0
booked,VERB,1,0
a,DET,1,0
few,ADJ,1,0
months,NOUN,1,0
before,ADV,1,0
and,CONJ,1,0
found,VERB,1,0
this,PRON,1,0
very,ADV,1,0
re,ADJ,1,0
assuring,ADJ,1,0
text,NOUN,1,0
to,PRT,1,0
say,VERB,1,0
it,PRON,1,0
would,VERB,1,0
be,VERB,1,0
00th,ADJ,1,0
May,NOUN,1,0
followed,VERB,1,0
within,ADP,1,0
00,NUM,1,0
mins,NOUN,1,0
to,PRT,1,0
say,VERB,1,0
it,PRON,1,0
would,VERB,1,0
be,VERB,1,0
00th,ADJ,1,0
May,NOUN,1,0
bank,NOUN,1,0
holiday,NOUN,1,0
Friday,NOUN,1,0
and,CONJ,1,0
I,PRON,1,0
live,VERB,1,0
in,ADP,1,0
a,DET,1,0
tourist,NOUN,1,0
area,NOUN,1,0
that,PRON,1,0
will,VERB,1,0
be,VERB,1,0
packed,ADJ,1,0
not,ADV,1,0
to,PRT,1,0
mention,VERB,1,0
really,ADV,1,0
busy,ADJ,1,0
so,CONJ,1,0
I,PRON,1,0
ll,VERB,1,0
be,VERB,1,0
wasting,VERB,1,0
yet,ADV,1,0
another,DET,1,0
day,NOUN,1,0
no,DET,1,0
doubt,NOUN,1,0
for,ADP,1,0
them,PRON,1,0
not,ADV,1,0
to,PRT,1,0
show,VERB,1,0
However,ADV,1,0
speaking,VERB,1,0
online,ADV,1,0
with,ADP,1,0
a,DET,1,0
consultant,NOUN,1,0
from,ADP,1,0
DigitalRev,NOUN,1,0
put,VERB,1,0
me,PRON,1,0
right,ADV,1,0
as,ADP,1,0
to,ADP,1,0
what,PRON,1,0
to,PRT,1,0
do,VERB,1,0
I,PRON,1,0
would,VERB,1,0
have,VERB,1,0
no,DET,1,0
hesitation,NOUN,1,0
in,ADP,1,0
recommending,VERB,1,0
them,PRON,1,0
to,ADP,1,0
anyone,PRON,1,0
in,ADP,1,0
the,DET,1,0
future,NOUN,1,0
Only,ADJ,1,0
problem,NOUN,1,0
is,VERB,1,0
a,DET,1,0
little,ADJ,1,0
hole,NOUN,1,0
in,ADP,1,0
fabric,NOUN,1,0
in,ADP,1,0
a,DET,1,0
corner,NOUN,1,0
only,ADV,1,0
noticed,VERB,1,0
it,PRON,1,0
after,ADP,1,0
a,DET,1,0
days,NOUN,1,0
use,NOUN,1,0
Elsewhere,ADV,1,0
the,DET,1,0
prices,NOUN,1,0
were,VERB,1,0
considerably,ADV,1,0
higher,ADJ,1,0
than,ADP,1,0
Fragrancedirect,NOUN,1,0
s,PRT,1,0
cost,NOUN,1,0
so,CONJ,1,0
that,PRON,1,0
was,VERB,1,0
the,DET,1,0
deciding,ADJ,1,0
factor,NOUN,1,0
for,ADP,1,0
me,PRON,1,0
UNFORTUNATELY,ADV,1,0
I,PRON,1,0
have,VERB,1,0
to,PRT,1,0
give,VERB,1,0
a,DET,1,0
star,NOUN,1,0
The,DET,1,0
whole,ADJ,1,0
process,NOUN,1,0
of,ADP,1,0
booking,VERB,1,0
our,DET,1,0
ferry,NOUN,1,0
to,ADP,1,0
Calais,NOUN,1,0
was,VERB,1,0
so,ADV,1,0
simple,ADJ,1,0
The,DET,1,0
speed,NOUN,1,0
of,ADP,1,0
delivery,NOUN,1,0
was,VERB,1,0
the,DET,1,0
icing,NOUN,1,0
on,ADP,1,0
the,DET,1,0
cake,NOUN,1,0
Handwritten,ADJ,1,0
card,NOUN,1,0
very,ADV,1,0
personal,ADJ,1,0
touch,NOUN,1,0
Pick,NOUN,1,0
up,NOUN,1,0
was,VERB,1,0
at,ADP,1,0
00,NUM,1,0
00,NUM,1,0
so,CONJ,1,0
we,PRON,1,0
were,VERB,1,0
in,ADP,1,0
the,DET,1,0
dark,NOUN,1,0
and,CONJ,1,0
had,VERB,1,0
a,DET,1,0
little,ADJ,1,0
difficulty,NOUN,1,0
checking,VERB,1,0
the,DET,1,0
car,NOUN,1,0
for,ADP,1,0
any,DET,1,0
damage,NOUN,1,0
not,ADV,1,0
recorded,ADJ,1,0
on,ADP,1,0
the,DET,1,0
contract,NOUN,1,0
Follow,NOUN,1,0
up,NOUN,1,0
I,PRON,1,0
have,VERB,1,0
recently,ADV,1,0
been,VERB,1,0
told,VERB,1,0
by,ADP,1,0
an,DET,1,0
independent,ADJ,1,0
surgeon,NOUN,1,0
that,CONJ,1,0
the,DET,1,0
Optical,NOUN,1,0
Express,NOUN,1,0
surgeon,NOUN,1,0
put,VERB,1,0
incorrect,ADJ,1,0
parameters,NOUN,1,0
into,ADP,1,0
the,DET,1,0
laser,NOUN,1,0
before,ADP,1,0
my,DET,1,0
second,ADJ,1,0
LASEK,NOUN,1,0
surgery,NOUN,1,0
first,ADJ,1,0
surgery,NOUN,1,0
LASIK,NOUN,1,0
was,VERB,1,0
a,DET,1,0
failure,NOUN,1,0
by,ADP,1,0
the,DET,1,0
same,ADJ,1,0
surgeon,NOUN,1,0
My,DET,1,0
order,NOUN,1,0
was,VERB,1,0
easy,ADV,1,0
to,PRT,1,0
do,VERB,1,0
disatched,VERB,1,0
quickly,ADV,1,0
delivered,VERB,1,0
promptly,ADV,1,0
and,CONJ,1,0
my,DET,1,0
Wrangler,NOUN,1,0
boots,NOUN,1,0
are,VERB,1,0
fantastic,ADJ,1,0
nicer,ADJ,1,0
than,ADP,1,0
in,ADP,1,0
the,DET,1,0
picture,NOUN,1,0
I,PRON,1,0
find,VERB,1,0
this,DET,1,0
website,NOUN,1,0
dead,ADV,1,0
easy,ADV,1,0
to,PRT,1,0
negotiate,VERB,1,0
coz,CONJ,1,0
I,PRON,1,0
am,VERB,1,0
not,ADV,1,0
too,ADV,1,0
savvy,ADJ,1,0
on,ADP,1,0
the,DET,1,0
computer,NOUN,1,0
Prompt,ADJ,1,0
delivery,NOUN,1,0
of,ADP,1,0
my,DET,1,0
order,NOUN,1,0
and,CONJ,1,0
really,ADV,1,0
pleased,ADJ,1,0
with,ADP,1,0
my,DET,1,0
Fitflops,NOUN,1,0
I,PRON,1,0
discovered,VERB,1,0
one,NUM,1,0
curtain,NOUN,1,0
ring,NOUN,1,0
missing,VERB,1,0
and,CONJ,1,0
after,ADP,1,0
an,DET,1,0
email,NOUN,1,0
to,ADP,1,0
the,DET,1,0
company,NOUN,1,0
it,PRON,1,0
was,VERB,1,0
promptly,ADV,1,0
posted,VERB,1,0
to,ADP,1,0
me,PRON,1,0
the,DET,1,0
everything0pounds,NOUN,1,0
is,VERB,1,0
fab,ADJ,1,0
especially,ADV,1,0
when,ADV,1,0
you,PRON,1,0
are,VERB,1,0
on,ADP,1,0
a,DET,1,0
budget,NOUN,1,0
these,DET,1,0
days,NOUN,1,0
i,PRON,1,0
got,VERB,1,0
excellent,ADJ,1,0
value,NOUN,1,0
for,ADP,1,0
tee,NOUN,1,0
shirts,NOUN,1,0
for,ADP,1,0
my,DET,1,0
holiday,NOUN,1,0
its,PRON,1,0
great,ADJ,1,0
too,ADV,1,0
especially,ADV,1,0
if,ADP,1,0
ur,PRON,1,0
plus,ADJ,1,0
sizes,NOUN,1,0
Any,DET,1,0
ideas,NOUN,1,0
re,ADP,1,0
cause,NOUN,1,0
I,PRON,1,0
would,VERB,1,0
highly,ADV,1,0
recommend,VERB,1,0
them,PRON,1,0
to,ADP,1,0
anyone,PRON,1,0
and,CONJ,1,0
would,VERB,1,0
definitely,ADV,1,0
buy,VERB,1,0
from,ADP,1,0
this,DET,1,0
company,NOUN,1,0
again,ADV,1,0
Deramores,NOUN,1,0
stocks,VERB,1,0
a,DET,1,0
wide,ADJ,1,0
range,NOUN,1,0
of,ADP,1,0
yarns,NOUN,1,0
and,CONJ,1,0
accessories,NOUN,1,0
They,PRON,1,0
also,ADV,1,0
stock,VERB,1,0
an,DET,1,0
amazing,ADJ,1,0
array,NOUN,1,0
of,ADP,1,0
patterns,NOUN,1,0
and,CONJ,1,0
books,NOUN,1,0
I,PRON,1,0
was,VERB,1,0
then,ADV,1,0
offered,VERB,1,0
a,DET,1,0
new,ADJ,1,0
deal,NOUN,1,0
by,ADP,1,0
a,DET,1,0
small,ADJ,1,0
local,ADJ,1,0
company,NOUN,1,0
for,ADP,1,0
the,DET,1,0
same,ADJ,1,0
service,NOUN,1,0
for,ADP,1,0
only,ADV,1,0
£,X,1,0
00,NUM,1,0
so,CONJ,1,0
I,PRON,1,0
gave,VERB,1,0
notice,NOUN,1,0
to,ADP,1,0
XLN,NOUN,1,0
as,ADP,1,0
required,VERB,1,0
Products,NOUN,1,0
are,VERB,1,0
cheaper,ADJ,1,0
than,ADP,1,0
any,DET,1,0
where,ADV,1,0
else,ADV,1,0
on,ADP,1,0
the,DET,1,0
net,NOUN,1,0
taste,VERB,1,0
lovely,ADJ,1,0
easy,ADV,1,0
to,PRT,1,0
order,VERB,1,0
and,CONJ,1,0
quick,ADJ,1,0
delivery,NOUN,1,0
Beautiful,ADJ,1,0
carpet,NOUN,1,0
runner,NOUN,1,0
for,ADP,1,0
upstairs,NOUN,1,0
and,CONJ,1,0
downstairs,NOUN,1,0
landing,NOUN,1,0
Would,VERB,0,1
recommend,VERB,0,1
without,ADP,0,1
hesitation,NOUN,0,1
and,CONJ,0,1
will,VERB,0,1
certainly,ADV,0,1
be,VERB,0,1
buying,VERB,0,1
from,ADP,0,1
them,PRON,0,1
again,ADV,0,1
in,ADP,0,1
the,DET,0,1
future,NOUN,0,1
So,ADV,0,1
I,PRON,0,1
call,VERB,0,1
I,PRON,0,1
m,VERB,0,1
told,VERB,0,1
it,PRON,0,1
s,VERB,0,1
with,ADP,0,1
their,DET,0,1
shipping,NOUN,0,1
department,NOUN,0,1
Seems,VERB,0,1
to,PRT,0,1
be,VERB,0,1
a,DET,0,1
favorite,ADJ,0,1
phrase,NOUN,0,1
of,ADP,0,1
theirs,PRON,0,1
and,CONJ,0,1
I,PRON,0,1
"""",.,0,1
Just,ADV,0,1
need,VERB,0,1
to,PRT,0,1
wait,VERB,0,1
"""",.,0,1
Blood,NOUN,0,1
starting,VERB,0,1
to,PRT,0,1
boil,VERB,0,1
no,DET,0,1
sign,NOUN,0,1
of,ADP,0,1
a,DET,0,1
replacement,NOUN,0,1
or,CONJ,0,1
a,DET,0,1
refund,NOUN,0,1
anywhere,ADV,0,1
in,ADP,0,1
sight,NOUN,0,1
and,CONJ,0,1
out,ADP,0,1
for,ADP,0,1
pocket,NOUN,0,1
by,ADP,0,1
£,X,0,1
0000,NUM,0,1
I,PRON,0,1
received,VERB,0,1
confirmation,NOUN,0,1
when,ADV,0,1
i,PRON,0,1
had,VERB,0,1
bought,VERB,0,1
the,DET,0,1
product,NOUN,0,1
I,PRON,0,1
have,VERB,0,1
used,VERB,0,1
this,DET,0,1
company,NOUN,0,1
on,ADP,0,1
several,ADJ,0,1
occasions,NOUN,0,1
for,ADP,0,1
car,NOUN,0,1
servicing,NOUN,0,1
and,CONJ,0,1
MOT,NOUN,0,1
s,PRT,0,1
very,ADV,0,1
easy,ADJ,0,1
to,PRT,0,1
use,VERB,0,1
it,PRON,0,1
s,VERB,0,1
the,DET,0,1
best,ADJ,0,1
thig,NOUN,0,1
since,ADP,0,1
sliced,ADJ,0,1
pizza,NOUN,0,1
No,DET,0,1
special,ADJ,0,1
offers,NOUN,0,1
no,DET,0,1
loyalty,NOUN,0,1
points,NOUN,0,1
no,DET,0,1
tokens,NOUN,0,1
They,PRON,0,1
don,VERB,0,1
t,PRT,0,1
need,VERB,0,1
it,PRON,0,1
everything,PRON,0,1
is,VERB,0,1
already,ADV,0,1
at,ADP,0,1
the,DET,0,1
right,ADJ,0,1
price,NOUN,0,1
tryit,VERB,0,1
However,ADV,0,1
the,DET,0,1
guys,NOUN,0,1
here,ADV,0,1
have,VERB,0,1
really,ADV,0,1
helped,VERB,0,1
me,PRON,0,1
with,ADP,0,1
this,PRON,0,1
and,CONJ,0,1
have,VERB,0,1
been,VERB,0,1
very,ADV,0,1
patient,ADJ,0,1
and,CONJ,0,1
have,VERB,0,1
resolved,VERB,0,1
this,DET,0,1
problem,NOUN,0,1
for,ADP,0,1
me,PRON,0,1
There,ADV,0,1
may,VERB,0,1
be,VERB,0,1
a,DET,0,1
solution,NOUN,0,1
to,ADP,0,1
this,PRON,0,1
that,PRON,0,1
I,PRON,0,1
ve,VERB,0,1
missed,VERB,0,1
They,PRON,0,1
will,VERB,0,1
always,ADV,0,1
help,VERB,0,1
you,PRON,0,1
out,PRT,0,1
this,PRON,0,1
is,VERB,0,1
my,DET,0,1
local,ADJ,0,1
guitar,NOUN,0,1
shop,NOUN,0,1
and,CONJ,0,1
its,PRON,0,1
always,ADV,0,1
good,ADJ,0,1
They,PRON,0,1
will,VERB,0,1
not,ADV,0,1
answer,VERB,0,1
my,DET,0,1
e,NOUN,0,1
mails,NOUN,0,1
i,PRON,0,1
have,VERB,0,1
sent,VERB,0,1
0,NUM,0,1
to,ADP,0,1
them,PRON,0,1
Carrentals,NOUN,0,1
has,VERB,0,1
a,DET,0,1
number,NOUN,0,1
of,ADP,0,1
brands,NOUN,0,1
which,PRON,0,1
are,VERB,0,1
in,ADP,0,1
fact,NOUN,0,1
just,ADV,0,1
cloaked,ADJ,0,1
sites,NOUN,0,1
for,ADP,0,1
some,DET,0,1
of,ADP,0,1
the,DET,0,1
brands,NOUN,0,1
they,PRON,0,1
already,ADV,0,1
feature,VERB,0,1
We,PRON,0,1
were,VERB,0,1
then,ADV,0,1
told,VERB,0,1
they,PRON,0,1
could,VERB,0,1
in,ADP,0,1
fact,NOUN,0,1
not,ADV,0,1
only,ADV,0,1
match,VERB,0,1
the,DET,0,1
deal,NOUN,0,1
but,CONJ,0,1
beat,VERB,0,1
it,PRON,0,1
all,PRON,0,1
for,ADP,0,1
just,ADV,0,1
£,X,0,1
00,NUM,0,1
Its,PRON,0,1
simple,ADJ,0,1
and,CONJ,0,1
magnificint,ADJ,0,1
I,PRON,0,1
am,VERB,0,1
a,DET,0,1
longstanding,ADJ,0,1
customer,NOUN,0,1
and,CONJ,0,1
friend,NOUN,0,1
to,ADP,0,1
the,DET,0,1
guys,NOUN,0,1
in,ADP,0,1
Stephen,NOUN,0,1
James,NOUN,0,1
and,CONJ,0,1
now,ADV,0,1
the,DET,0,1
awesome,ADJ,0,1
sticky,ADJ,0,1
fingers,NOUN,0,1
Having,VERB,0,1
just,ADV,0,1
received,VERB,0,1
my,DET,0,1
first,ADJ,0,1
issue,NOUN,0,1
I,PRON,0,1
am,VERB,0,1
very,ADV,0,1
happy,ADJ,0,1
with,ADP,0,1
the,DET,0,1
content,NOUN,0,1
of,ADP,0,1
the,DET,0,1
magazine,NOUN,0,1
the,DET,0,1
value,NOUN,0,1
for,ADP,0,1
money,NOUN,0,1
and,CONJ,0,1
the,DET,0,1
overall,ADJ,0,1
experience,NOUN,0,1
on,ADP,0,1
their,DET,0,1
site,NOUN,0,1
which,PRON,0,1
lead,NOUN,0,1
to,ADP,0,1
me,PRON,0,1
subscribing,VERB,0,1
However,ADV,0,1
beyond,ADP,0,1
this,PRON,0,1
is,VERB,0,1
where,ADV,0,1
I,PRON,0,1
was,VERB,0,1
really,ADV,0,1
impressed,ADJ,0,1
with,ADP,0,1
their,DET,0,1
support,NOUN,0,1
After,ADP,0,1
speaking,VERB,0,1
with,ADP,0,1
them,PRON,0,1
on,ADP,0,1
the,DET,0,1
0th,ADJ,0,1
September,NOUN,0,1
and,CONJ,0,1
GUARANTEED,ADJ,0,1
delivery,NOUN,0,1
on,ADP,0,1
the,DET,0,1
00th,ADJ,0,1
September,NOUN,0,1
I,PRON,0,1
am,VERB,0,1
somewhat,ADV,0,1
annoyed,ADJ,0,1
I,PRON,0,1
ordered,VERB,0,1
two,NUM,0,1
pairs,NOUN,0,1
of,ADP,0,1
shoes,NOUN,0,1
for,ADP,0,1
my,DET,0,1
mother,NOUN,0,1
last,ADJ,0,1
week,NOUN,0,1
First,ADJ,0,1
of,ADP,0,1
all,PRON,0,1
I,PRON,0,1
wanted,VERB,0,1
delivery,NOUN,0,1
delayed,VERB,0,1
by,ADP,0,1
a,DET,0,1
day,NOUN,0,1
so,ADV,0,1
that,CONJ,0,1
I,PRON,0,1
would,VERB,0,1
be,VERB,0,1
in,ADP,0,1
and,CONJ,0,1
they,PRON,0,1
were,VERB,0,1
very,ADV,0,1
helpful,ADJ,0,1
and,CONJ,0,1
it,PRON,0,1
arrived,VERB,0,1
just,ADV,0,1
when,ADV,0,1
I,PRON,0,1
wanted,VERB,0,1
it,PRON,0,1
overall,ADV,0,1
bingocams,NOUN,0,1
are,VERB,0,1
great,ADJ,0,1
